,Captions to exclude
36243,42961
36244,42972
36245,149156
36246,149140
36247,19864
36248,19867
36249,19877
36250,19872
36251,19873
36252,19865
36253,19861
36254,19860
36255,126185
36256,60006
36257,60002
36258,60007
36259,60013
36260,60010
36261,60009
36262,60011
36263,30033
36264,108620
36265,156777
36266,156762
36267,143743
36268,143746
36269,143748
36270,143751
36271,143745
36272,143754
36273,143759
36274,143750
36275,3020
36276,3027
36277,3035
36278,18162
36279,18178
36280,18179
36281,18171
36282,18169
36283,18174
36284,168060
36285,168078
36286,168079
36287,27626
36288,86053
36289,86044
36290,101918
36291,158578
36292,181393
36293,181383
36294,181382
36295,181387
36296,181381
36297,181384
36298,181394
36299,181392
36300,181398
36301,181386
36302,119201
36303,119207
36304,119208
36305,119203
36306,119216
36307,119210
36308,119206
36309,119211
36310,248
36311,28983
36312,95209
36313,95210
36314,95212
36315,95217
36316,95213
36317,95218
36318,66789
36319,87824
36320,87823
36321,87821
36322,87836
36323,87832
36324,87820
36325,87827
36326,87825
36327,87837
36328,87834
36329,87838
36330,87828
36331,189274
36332,189264
36333,189276
36334,189265
36335,189277
36336,189263
36337,189266
36338,189269
36339,118550
36340,118540
36341,118549
36342,118546
36343,118552
36344,118555
36345,118548
36346,73222
36347,73230
36348,73235
36349,59512
36350,59505
36351,59500
36352,59517
36353,12723
36354,12726
36355,12735
36356,12732
36357,12733
36358,12722
36359,73400
36360,73402
36361,73406
36362,73410
36363,73409
36364,73411
36365,55163
36366,55176
36367,45833
36368,45829
36369,45836
36370,45822
36371,45835
36372,42327
36373,42334
36374,42336
36375,42321
36376,42328
36377,42326
36378,42320
36379,42323
36380,42329
36381,42324
36382,42325
36383,194375
36384,163142
36385,115842
36386,115856
36387,115851
36388,115843
36389,63338
36390,83500
36391,83501
36392,83518
36393,83517
36394,83507
36395,164821
36396,164836
36397,164831
36398,164825
36399,164826
36400,164822
36401,164829
36402,164820
36403,164837
36404,164838
36405,164823
36406,15968
36407,15973
36408,15969
36409,15966
36410,15972
36411,53706
36412,104476
36413,104478
36414,104479
36415,104475
36416,104460
36417,104463
36418,24367
36419,24373
36420,63966
36421,63963
36422,63973
36423,63974
36424,63976
36425,63979
36426,63971
36427,64597
36428,66472
36429,66463
36430,66473
36431,66474
36432,73693
36433,62392
36434,62384
36435,62386
36436,75129
36437,75132
36438,103794
36439,66751
36440,66745
36441,168243
36442,168253
36443,168254
36444,168255
36445,168251
36446,131264
36447,131263
36448,131276
36449,131260
36450,131261
36451,131268
36452,113790
36453,113794
36454,113781
36455,113796
36456,113784
36457,61476
36458,6134
36459,6120
36460,6130
36461,6124
36462,6125
36463,6138
36464,6131
36465,191987
36466,191993
36467,191992
36468,191998
36469,191999
36470,191985
36471,191990
36472,38237
36473,89431
36474,89428
36475,89422
36476,135512
36477,135504
36478,135507
36479,135503
36480,135515
36481,135505
36482,17084
36483,17092
36484,17097
36485,17089
36486,111053
36487,111048
36488,111049
36489,187297
36490,187281
36491,187298
36492,187299
36493,187283
36494,187286
36495,187294
36496,187287
36497,187295
36498,187280
36499,187285
36500,122113
36501,122100
36502,180096
36503,180097
36504,180082
36505,180083
36506,180099
36507,180087
36508,180088
36509,180098
36510,180094
36511,46752
36512,46740
36513,46756
36514,36809
36515,144713
36516,144715
36517,144702
36518,144708
36519,144716
36520,174997
36521,174993
36522,174980
36523,174994
36524,174990
36525,174988
36526,174992
36527,174995
36528,174998
36529,174996
36530,174981
36531,174985
36532,192719
36533,192715
36534,192716
36535,192708
36536,192710
36537,192711
36538,192704
36539,192713
36540,51626
36541,51637
36542,51638
36543,51632
36544,51630
36545,131589
36546,131591
36547,131595
36548,131588
36549,164524
36550,164539
36551,164522
36552,164526
36553,138866
36554,170598
36555,170586
36556,170580
36557,3100
36558,3118
36559,3116
36560,73310
36561,73313
36562,73307
36563,73312
36564,73315
36565,2137
36566,2133
36567,155884
36568,155891
36569,155894
36570,16111
36571,16108
36572,16105
36573,16110
36574,33092
36575,33085
36576,33089
36577,33081
36578,33087
36579,33091
36580,33093
36581,33090
36582,33083
36583,93457
36584,178947
36585,178951
36586,188563
36587,56760
36588,56769
36589,56775
36590,136276
36591,136260
36592,136270
36593,136267
36594,136278
36595,136271
36596,77837
36597,77836
36598,19026
36599,19034
36600,19029
36601,19037
36602,19038
36603,112370
36604,112372
36605,112368
36606,141926
36607,141923
36608,141931
36609,141930
36610,141922
36611,66609
36612,66607
36613,66601
36614,10856
36615,10842
36616,10858
36617,186735
36618,186739
36619,186730
36620,186736
36621,186733
36622,186720
36623,186727
36624,186723
36625,146825
36626,146826
36627,146831
36628,146834
36629,146835
36630,146823
36631,146828
36632,146827
36633,146839
36634,146821
36635,146836
36636,121395
36637,121380
36638,151918
36639,151901
36640,151905
36641,151906
36642,151909
36643,151908
36644,151916
36645,151904
36646,151914
36647,171607
36648,171612
36649,171605
36650,171610
36651,171619
36652,171609
36653,171600
36654,171601
36655,171606
36656,171611
36657,171615
36658,17537
36659,17529
36660,5405
36661,5411
36662,38016
36663,38001
36664,38000
36665,31440
36666,31454
36667,114122
36668,114131
36669,114136
36670,160552
36671,160541
36672,160548
36673,160549
36674,22422
36675,22435
36676,22421
36677,22429
36678,22433
36679,46832
36680,46831
36681,46822
36682,46833
36683,46823
36684,46821
36685,46820
36686,76388
36687,173545
36688,173549
36689,173551
36690,158896
36691,158892
36692,110560
36693,110571
36694,110572
36695,110569
36696,110574
36697,110573
36698,110570
36699,110562
36700,110567
36701,91391
36702,91393
36703,91382
36704,44972
36705,44975
36706,44976
36707,44973
36708,44977
36709,44969
36710,34397
36711,34391
36712,34381
36713,34398
36714,34380
36715,35185
36716,35184
36717,35191
36718,35180
36719,35193
36720,35181
36721,36749
36722,76165
36723,76173
36724,76178
36725,76161
36726,76170
36727,76160
36728,76176
36729,76163
36730,76168
36731,76169
36732,76164
36733,175474
36734,109643
36735,162014
36736,162011
36737,162010
36738,162016
36739,162002
36740,162003
36741,162001
36742,162012
36743,162013
36744,162015
36745,162019
36746,162000
36747,162018
36748,79908
36749,79902
36750,79910
36751,79909
36752,79907
36753,79903
36754,134169
36755,173756
36756,173754
36757,173750
36758,173747
36759,173742
36760,173749
36761,173740
36762,173745
36763,173741
36764,173751
36765,173753
36766,173757
36767,173758
36768,173759
36769,157806
36770,157810
36771,157817
36772,150409
36773,150407
36774,60038
36775,60033
36776,63453
36777,188138
36778,188133
36779,188134
36780,188125
36781,188120
36782,188132
36783,188136
36784,188137
36785,188122
36786,127968
36787,127972
36788,117796
36789,117786
36790,117797
36791,117780
36792,117783
36793,172434
36794,172433
36795,172432
36796,172438
36797,172421
36798,172426
36799,172425
36800,172430
36801,172431
36802,172420
36803,172424
36804,114302
36805,114309
36806,86711
36807,86705
36808,86701
36809,86707
36810,86713
36811,86714
36812,86718
36813,86704
36814,86702
36815,86719
36816,86596
36817,86587
36818,86574
36819,81565
36820,81567
36821,81573
36822,175208
36823,175213
36824,198572
36825,198564
36826,150586
36827,150585
36828,67214
36829,67212
36830,67209
36831,67208
36832,91882
36833,91892
36834,91883
36835,91886
36836,91897
36837,91884
36838,91896
36839,91889
36840,91891
36841,91895
36842,91898
36843,95452
36844,95445
36845,95440
36846,95446
36847,12345
36848,12349
36849,12354
36850,137602
36851,137609
36852,137604
36853,89408
36854,89409
36855,89415
36856,62312
36857,62303
36858,95911
36859,95905
36860,95915
36861,95906
36862,16917
36863,16912
36864,63029
36865,63035
36866,63031
36867,63030
36868,63034
36869,14440
36870,14454
36871,14452
36872,23311
36873,23313
36874,23314
36875,135626
36876,135625
36877,197506
36878,197512
36879,85063
36880,85069
36881,85070
36882,85076
36883,145137
36884,145373
36885,3502
36886,3503
36887,3515
36888,3504
36889,3516
36890,3500
36891,3517
36892,131695
36893,131697
36894,131685
36895,131694
36896,124954
36897,124942
36898,124948
36899,56884
36900,169112
36901,169104
36902,169109
36903,169115
36904,169108
36905,50972
36906,50966
36907,50969
36908,190790
36909,190791
36910,190797
36911,190792
36912,190796
36913,190787
36914,190781
36915,41708
36916,93184
36917,93191
36918,93182
36919,93187
36920,14491
36921,88326
36922,88320
36923,88331
36924,88332
36925,64957
36926,64943
36927,64950
36928,148576
36929,148564
36930,39069
36931,118104
36932,118117
36933,118106
36934,118108
36935,118107
36936,118109
36937,118100
36938,123329
36939,123333
36940,123336
36941,123332
36942,123321
36943,126762
36944,115080
36945,115096
36946,115083
36947,115094
36948,115090
36949,177095
36950,178631
36951,195600
36952,195617
36953,195607
36954,195619
36955,195618
36956,195601
36957,195613
36958,195602
36959,185178
36960,185073
36961,185079
36962,27790
36963,141837
36964,100656
36965,72997
36966,72990
36967,72992
36968,72993
36969,72989
36970,88216
36971,88215
36972,88204
36973,122561
36974,122563
36975,122572
36976,122574
36977,122576
36978,3338
36979,3336
36980,3333
36981,66251
36982,26685
36983,26684
36984,26688
36985,76146
36986,76155
36987,92232
36988,92236
36989,92231
36990,92220
36991,94680
36992,111714
36993,111709
36994,111713
36995,111708
36996,111700
36997,111702
36998,111712
36999,3489
37000,3497
37001,3481
37002,3486
37003,3484
37004,3488
37005,3485
37006,3480
37007,108583
37008,108597
37009,108581
37010,108580
37011,108593
37012,108589
37013,108595
37014,108591
37015,57312
37016,159003
37017,159012
37018,159014
37019,99634
37020,99628
37021,99631
37022,99623
37023,99622
37024,99632
37025,99620
37026,99633
37027,99630
37028,99626
37029,99627
37030,159749
37031,159747
37032,159759
37033,159742
37034,41138
37035,41128
37036,41123
37037,182666
37038,182677
37039,182663
37040,182665
37041,165531
37042,165527
37043,165539
37044,165533
37045,68840
37046,68852
37047,195366
37048,195361
37049,55552
37050,55555
37051,55543
37052,55548
37053,55544
37054,55554
37055,63647
37056,63645
37057,364
37058,373
37059,366
37060,374
37061,108365
37062,108372
37063,108367
37064,108371
37065,98913
37066,91469
37067,91465
37068,91467
37069,136580
37070,136586
37071,136597
37072,136587
37073,141483
37074,141494
37075,20338
37076,20326
37077,20330
37078,20329
37079,20331
37080,90978
37081,90960
37082,90961
37083,90974
37084,90973
37085,90975
37086,183842
37087,183858
37088,168225
37089,168239
37090,168227
37091,13034
37092,106379
37093,34985
37094,34988
37095,34984
37096,34989
37097,34992
37098,34987
37099,42010
37100,42000
37101,42002
37102,42001
37103,42019
37104,199827
37105,199834
37106,199826
37107,85280
37108,85293
37109,199572
37110,199578
37111,4857
37112,4854
37113,4852
37114,4853
37115,4851
37116,4850
37117,4841
37118,4845
37119,96298
37120,14875
37121,63078
37122,63076
37123,63077
37124,63073
37125,63063
37126,63070
37127,63075
37128,63079
37129,59591
37130,59592
37131,164245
37132,164243
37133,164240
37134,164247
37135,164249
37136,164252
37137,164246
37138,47144
37139,47147
37140,47149
37141,47154
37142,47143
37143,63237
37144,142080
37145,142095
37146,142089
37147,142098
37148,142093
37149,142092
37150,142085
37151,142099
37152,135784
37153,135789
37154,135794
37155,135791
37156,135793
37157,135785
37158,150218
37159,150205
37160,150207
37161,150213
37162,150219
37163,150212
37164,150214
37165,150201
37166,150217
37167,150200
37168,92016
37169,92017
37170,112270
37171,112278
37172,112260
37173,112265
37174,112275
37175,110890
37176,110888
37177,110889
37178,110886
37179,110891
37180,110898
37181,110897
37182,110880
37183,159472
37184,159471
37185,159465
37186,27003
37187,175825
37188,175836
37189,175837
37190,175833
37191,195353
37192,195359
37193,195343
37194,195352
37195,195356
37196,195340
37197,195354
37198,195346
37199,74596
37200,115631
37201,2616
37202,2613
37203,2600
37204,170232
37205,170236
37206,170229
37207,170235
37208,170230
37209,172497
37210,182778
37211,182765
37212,182779
37213,135306
37214,135313
37215,135303
37216,135310
37217,135312
37218,135309
37219,176919
37220,176909
37221,176904
37222,162605
37223,162602
37224,22134
37225,22135
37226,22126
37227,22131
37228,22122
37229,22123
37230,22129
37231,11604
37232,11607
37233,11613
37234,117134
37235,187439
37236,187435
37237,187428
37238,187433
37239,187421
37240,187430
37241,187420
37242,187437
37243,33803
37244,33806
37245,33812
37246,33800
37247,33809
37248,33815
37249,33811
37250,65792
37251,65796
37252,65784
37253,65788
37254,65790
37255,65793
37256,65785
37257,65786
37258,25621
37259,130790
37260,130783
37261,130794
37262,130782
37263,130781
37264,37073
37265,37060
37266,37069
37267,37068
37268,111428
37269,111437
37270,111433
37271,111423
37272,111434
37273,111420
37274,8545
37275,8557
37276,8548
37277,25790
37278,25793
37279,25781
37280,25780
37281,25794
37282,25798
37283,25792
37284,25786
37285,25782
37286,56116
37287,70100
37288,70105
37289,70106
37290,138248
37291,138247
37292,138250
37293,138241
37294,138251
37295,138257
37296,138258
37297,138255
37298,138256
37299,138244
37300,123747
37301,123742
37302,123750
37303,123752
37304,123745
37305,120605
37306,120606
37307,120604
37308,186143
37309,186145
37310,186151
37311,186147
37312,186153
37313,186158
37314,186140
37315,186152
37316,186146
37317,186149
37318,186156
37319,186150
37320,186159
37321,186141
37322,186142
37323,186144
37324,12119
37325,43983
37326,114990
37327,114984
37328,114980
37329,22621
37330,22622
37331,109533
37332,109526
37333,109527
37334,109537
37335,109523
37336,109524
37337,109538
37338,109534
37339,129854
37340,129841
37341,9978
37342,9976
37343,9975
37344,186435
37345,186431
37346,186424
37347,186427
37348,186437
37349,186430
37350,186432
37351,186439
37352,99868
37353,99866
37354,99865
37355,95926
37356,95933
37357,95930
37358,95931
37359,95922
37360,28775
37361,179371
37362,145602
37363,145603
37364,145605
37365,145601
37366,145604
37367,145600
37368,145613
37369,145611
37370,145610
37371,145616
37372,145617
37373,36667
37374,36662
37375,36666
37376,36668
37377,36672
37378,36660
37379,36669
37380,36676
37381,36661
37382,36663
37383,36671
37384,121227
37385,121220
37386,121238
37387,121221
37388,121233
37389,121231
37390,121232
37391,641
37392,642
37393,156019
37394,156001
37395,156016
37396,156006
37397,156014
37398,156018
37399,156005
37400,88441
37401,15435
37402,15428
37403,15433
37404,143739
37405,143729
37406,143736
37407,143726
37408,143737
37409,143738
37410,143723
37411,143720
37412,143725
37413,42140
37414,42143
37415,137788
37416,137790
37417,137785
37418,137791
37419,137792
37420,137796
37421,137780
37422,109174
37423,109177
37424,109176
37425,109178
37426,109163
37427,109164
37428,18266
37429,18275
37430,18260
37431,174347
37432,174345
37433,64791
37434,74190
37435,74189
37436,72695
37437,72694
37438,72686
37439,80823
37440,4254
37441,4257
37442,4243
37443,4247
37444,4250
37445,4253
37446,4244
37447,4241
37448,127573
37449,127560
37450,26290
37451,26293
37452,26281
37453,26291
37454,26280
37455,26285
37456,26296
37457,26297
37458,26292
37459,194639
37460,194629
37461,194638
37462,194625
37463,194631
37464,194636
37465,194621
37466,194630
37467,194628
37468,81026
37469,81034
37470,81023
37471,139912
37472,139915
37473,139909
37474,139903
37475,139907
37476,139904
37477,29296
37478,92564
37479,92566
37480,92571
37481,92570
37482,92572
37483,92575
37484,105114
37485,111985
37486,111996
37487,111981
37488,111993
37489,92382
37490,92398
37491,92397
37492,92381
37493,92392
37494,92396
37495,92383
37496,20998
37497,20980
